ACU R735QTJ8XC9X,ACU,17.62,1032,18183,True,0.9241369,1
HDG R735QTJ8XC9X,ACUR,1.03,32228,33194,False,1.0000000,5
ACW T854SJL3AHYD,ACW,5.29,333727,1765415,False,1.0000000,1
ACWI U1BQSAW6XI79,ACWI,60.51,456039,27594919,False,0.9142383,1
ACWV V0WRDXSSH205,ACWV,66.98,20073,1344489,False,0.9216261,1
ACWX U1BQSAW6XI79,ACWX,48.5,61582,2986727,False,0.8998247,1
ACXM R735QTJ8XC9X,ACXM,21.95,527900,11587405,True,1.0000000,1
ACY R7GY04NLZWIT,ACY,16.25,166,2697,True,1.0000000,1
BTWS R735QTJ8XC9X,ADAT,0.73,37936,27693,False,1.0000000,9.0009
ADBE R735QTJ8XC9X,ADBE,65.47,1259999,82492134,True,1.0000000,1
ADC R735QTJ8XC9X,ADC,31.21,46225,1442682,True,0.8199072,1
ADTK R735QTJ8XC9X,ADEP,12.08,176215,2128677,False,1.0000000,1
ADES T2U42EMCG4TH,ADES,22.32,105037,2344425,True,1.0000000,1
ADGE UGWZLLEEJJOL,ADGE,2.26,240,542,False,1.0000000,1
ADHD VGRUO5YOUN39,ADHD,17.29,49813,861266,False,1,1
ADI R735QTJ8XC9X,ADI,52.57,934737,49139124,True,0.9085096,1
ADK TONUT0J1I6W5,ADK,4.07,21385,87036,False,0.9567625,1
ADM R735QTJ8XC9X,ADM,44.96,1609504,72363299,True,0.8947734,1
ADMP VMCPV8L4GJTX,ADMP,5.35,39060,208971,True,1.0000000,1
ADMS VPKWM9R1HKRP,ADMS,18.55,7570,140423,True,1.0000000,1
ADNC V6GN4X2207L1,ADNC,12.36,95870,1184953,False,1.0000000,1
AUD R735QTJ8XC9X,ADP,78.7,985291,77542401,True,0.9109471,1
ADRA SJNVOV70T9B9,ADRA,28.92,3130,90519,False,0.9129539,1
ADRD SJNVOV70T9B9,ADRD,25.44,352,8954,False,0.8690061,1
ADRE SJNVOV70T9B9,ADRE,37.93,3560,135030,False,0.9220116,1
ADS S5CWVYVQSODH,ADS,258.33,244474,63154968,True,0.9836729,1
ADSK R735QTJ8XC9X,ADSK,53.71,957533,51429097,True,1.0000000,1
ADT VAEFIDQD0UP1,ADT,33.04,825561,27276535,False,0.9574522,1
ADTN R735QTJ8XC9X,ADTN,22.11,556163,12296763,True,0.9250336,1
ADUS UH5UMFOX8C4L,ADUS,23.93,37247,891320,True,1.0000000,1
ADVS R735QTJ8XC9X,ADVS,30.4,120742,3670556,False,0.9878321,1
ADX R735QTJ8XC9X,ADX,13.6,61060,830416,True,0.7253936,1
ADXS VKTKU03O6AUD,ADXS,3.19,173263,552708,True,1,1
ADXSW VKTKU03O6AUD,ADXSW,1.21,21215,25670,False,1.0000000,1
