AE R735QTJ8XC9X,AE,67.29,3607,242715,True,0.9251136,1
AEB TDWW49RPFOTH,AEB,23.32,13832,322562,False,0.8543679,1
AEC R735QTJ8XC9X,AEC,18.37,268680,4935651,False,0.9614666,1
AED TDWW49RPFOTH,AED,25.44,7469,190011,False,0.7882672,1
AEE R735QTJ8XC9X,AEE,39.36,915337,36027664,True,0.8648291,1
AEF TW3OEG0YBEJP,AEF,24.99,44844,1120651,True,1.0000000,1
AEG R735QTJ8XC9X,AEG,9,456655,4109895,True,0.7979780,1
INSUA R735QTJ8XC9X,AEGN,23.02,140493,3234148,True,1.0000000,1
AEGR UQZC400IP6QT,AEGR,34.06,719818,24517001,False,1.0000000,1
AEH T9ID57VJ47Z9,AEH,25.32,16357,414159,False,0.7916905,1
AEHR R735QTJ8XC9X,AEHR,2.34,202,472,True,1.0000000,1
AEIS R735QTJ8XC9X,AEIS,19.09,284205,5425473,True,1.0000000,1
AEK V3X2K81CW1NP,AEK,28.7,12117,347757,False,0.7442834,1
AEL SU7Y8YE6CH9H,AEL,23.77,327892,7793992,True,0.9648121,1
AEM R735QTJ8XC9X,AEM,30.7,830009,25481276,True,0.9641872,1
AEOS R735QTJ8XC9X,AEO,10.54,2836577,29897521,True,0.8741395,1
AEP R735QTJ8XC9X,AEP,54.05,1074736,58089480,True,0.8651505,1
AEPI R735QTJ8XC9X,AEPI,37.28,34290,1278331,False,0.9879654,1
AER TNUBE7JZ7K2T,AER,47.9,338325,16205767,True,1.0000000,1
AERI VL4ER14J0LLX,AERI,16.49,210986,3479159,True,1.0000000,1
AES R735QTJ8XC9X,AES,14.45,2905269,41981137,True,0.8653003,1
AET S0JM7II1BW4L,AET,79.47,814101,64696606,True,0.9586355,1
AATK RJU02DZWKX2D,AETI,6.24,9529,59460,True,1.0000000,1
ADDM R735QTJ8XC9X,AEY,2.81,3729,10478,True,1.0000000,1
AELA RUKYR4R8NF51,AEZS,1.08,118822,128327,True,1.0000000,100
ASFC R735QTJ8XC9X,AF,13.39,234045,3133862,False,0.9664654,1
AFA V9GYB7AMF78L,AFA,24.58,3063,75288,False,0.8321040,1
CTND R735QTJ8XC9X,AFAM,21.22,26641,565322,False,1.0000000,1
AFB SBSAXXUERZ39,AFB,13.72,26459,363017,True,0.8112617,1
AFC TRV23YBSGGO5,AFC,24.98,2432,60751,False,0.7632696,1
AFFX R735QTJ8XC9X,AFFX,8.46,306133,2589885,False,1.0000000,1
AFG R735QTJ8XC9X,AFG,59.73,118954,7105122,True,0.8603702,1
AFH VE2DEWQZ9Y79,AFH,15.4,19824,305289,True,1.0000000,1
AFK U4A32EEF6ZJ9,AFK,33.35,32895,1097048,False,0.9050922,1
AFL R735QTJ8XC9X,AFL,62.52,936823,58570173,True,0.9077675,0.5
AFM VAT77S7W663P,AFM,25.99,1005,26119,False,0.9256870,1
AFOP RZWYXD35KJFP,AFOP,21.44,213620,4580012,False,0.9882813,1
AFQ UQDO9XYT0L7P,AFQ,26.41,3785,99961,False,0.9032599,1
AFSD VAAHQ09OPU1X,AFSD,24.15,8380,202377,False,0.8400093,1
AFSI TNMFTGMMLISL,AFSI,42.34,204827,8672375,True,0.8808771,0.5
AFT UUEEZOQM9HT1,AFT,17.99,11609,208845,True,0.7443070,1
AFW V7QX5B8ZLO4L,AFW,25.64,9024,231375,False,0.8319441,1
AG USGI91RMTXET,AG,8.71,344263,2998530,True,1.0000000,1
AGA 2T,AGA,17.53,613,10745,False,1.0000000,1
AGC TSWH3I87D4RP,AGC,7.62,29699,226306,True,0.6731029,1
AG R735QTJ8XC9X,AGCO,55.68,593705,33057494,True,0.9629734,1
AGD TKM4N6E26J51,AGD,10.45,10378,108450,True,0.7098476,1
AGEN RRYFU5N1AZQD,AGEN,3.19,150925,481450,True,1.0000000,1
AGF 2T,AGF,16.68,10122,168834,False,1.0000000,1
AGG SSC0EI5J2F6T,AGG,108.89,339874,37008879,False,0.9079143,1
AGI UA4SQEOJKFVP,AGI,8.65,120922,1045975,True,0.9748102,1
PXT R735QTJ8XC9X,AGII,49.61,56869,2821271,True,0.4826335,0.718649
AGIIL VA8ITTJCKBQD,AGIIL,24.1,29874,719963,False,0.7859628,1
AGIO VIHVU20BO679,AGIO,42.81,190343,8148583,True,1.0000000,1
FAMCK R735QTJ8XC9X,AGM,32.18,12097,389281,True,0.9143481,1
AGN R735QTJ8XC9X,AGN,165.15,998689,164933488,True,0.9992186,1
AGNC U2N08SGALPWL,AGNC,23.77,1660057,39459554,True,0.6198164,1
AGNCB VQIDTG6S3885,AGNCB,24.72,17112,423008,True,0.7391708,1
AGNCP V5F85D5N3JHH,AGNCP,26.05,300,7815,False,0.7778500,1
AGO SY2SA4YZ4UW5,AGO,25.28,880840,22267635,True,0.9332828,1
AGOL UTA1NUQP4K85,AGOL,123.22,19,2341,False,1.0000000,1
AGQ U85WJOCE24BP,AGQ,58.48,114168,6676544,False,1.0000000,1
AGRO UTNTX5V274H1,AGRO,9.96,143411,1428373,True,1.0000000,1
AGRX VQS8ADUGURTX,AGRX,5.89,26616,156768,True,1.0000000,1
AGTC VP83T1ZUHROL,AGTC,20.95,23521,492764,True,1.0000000,1
AGU R735QTJ8XC9X,AGU,90.8,307807,27948875,False,0.8762616,1
AGX TVC3VTS86A1X,AGX,34.09,73260,2497433,True,0.9165499,1
PIOS R735QTJ8XC9X,AGYS,14.6,26562,387805,True,1.0000000,1
AGZ U7GAX8U02I5H,AGZ,112.27,4747,532945,False,0.9422291,1
AHC U02G802FESTH,AHC,12.01,41174,494499,True,0.6473526,1
AHGP TIIB7Z82AFS5,AHGP,65.24,12655,825612,True,0.6665571,1
AHH VGE2EUUBS2UD,AHH,9.86,20044,197633,True,0.7854013,1
AHL SU7Y8YE6CH9H,AHL,46.31,109478,5069926,True,0.9248853,1
AHP VLR216JERYAT,AHP,16.74,117646,1969394,False,0.8611171,1
AHPI R735QTJ8XC9X,AHPI,2.28,5750,13110,True,1.0000000,2
AHS S9OHIQOEVVQD,AHS,11.99,118969,1426438,False,1.0000000,1
AHT SRHHJLTAP17P,AHT,10.86,404795,4396073,True,0.6697403,1
FBG R735QTJ8XC9X,AI,27.81,194208,5400924,True,0.5186640,1
AIA TXOSBV8QR5UT,AIA,48.68,2318,112840,False,0.9153351,1
AIB VBFUHXMRXISL,AIB,24.68,9905,244455,False,0.8091432,1
AIF VEG5O7VCCIG5,AIF,18.13,21432,388562,True,0.6788038,1
AIG R735QTJ8XC9X,AIG,55.28,4701002,259871390,True,0.9352542,1
AIMC TOHY4GC11NXH,AIMC,36.03,46381,1671107,True,0.9296237,1
AIN R735QTJ8XC9X,AIN,38,63840,2425920,True,0.9420503,1
AINV SXM1OJR3U15X,AINV,8.39,858953,7206615,True,0.6418860,1
AIQ S6P5SJT0JN8L,AIQ,30.13,8187,246674,False,1.0000000,1
AIR R735QTJ8XC9X,AIR,27.03,139007,3757359,True,0.9590626,1
AIRI VHCJ24N8GHGL,AIRI,10.36,16550,171458,True,0.9123944,1
AIRM R735QTJ8XC9X,AIRM,48.9,237500,11613750,False,1.0000000,1
AIRR VOSCNK559P45,AIRR,19.39,28060,544083,False,0.9873500,1
AIRT R735QTJ8XC9X,AIRT,12.49,14940,186600,True,1.0000000,1
APZ R735QTJ8XC9X,AIT,49.68,124952,6207615,True,0.9145928,1
AIV R735QTJ8XC9X,AIV,31.8,419245,13331991,True,0.8776630,1
AIXG T6ZS0M802T7P,AIXG,14.44,13167,190131,False,1.0000000,1
AIY VHQBBFRLJ1PH,AIY,24.72,7763,191901,False,0.7641135,1
AIZ SVXZEUFT60DH,AIZ,69.28,400239,27728557,True,0.9231470,1
AJG R735QTJ8XC9X,AJG,45.94,448441,20601379,True,0.8872455,1
AKAM RP9Y0ZSHT205,AKAM,57.47,1824793,104870853,True,1.0000000,1
AKAO VOTC3NIBCG9X,AKAO,13.98,75566,1056412,True,1.0000000,1
AKBA VP17OEFNYHK5,AKBA,26.85,81394,2185428,True,1.0000000,1
AKER VNI2N5Y7O8KL,AKER,4.1,4320,17712,True,1.0000000,1
AKG 2T,AKG,1.88,66844,125666,True,1.0000000,1
AKOA R735QTJ8XC9X,AKO.A,19.75,3144,62094,True,0.8962725,1
AKOB R735QTJ8XC9X,AKO.B,24.98,14065,351343,True,0.8875169,1
AKP SBSAXXUERZ39,AKP,13.25,10023,132804,True,0.8320633,1
MCT R735QTJ8XC9X,AKR,28.33,158957,4503251,True,0.8576695,1
AKRN R735QTJ8XC9X,AKRX,28.43,269035,7648665,True,1.0000000,1
AKS R735QTJ8XC9X,AKS,6.42,2724113,17488805,True,1.0000000,1
AL UVVL4QHQE8H1,AL,42.43,527168,22367738,True,0.9751217,1
ALB R735QTJ8XC9X,ALB,72.2,355570,25672154,True,0.9357744,1
ALCO R735QTJ8XC9X,ALCO,37.81,17261,652638,True,0.9717996,1
DUCK R735QTJ8XC9X,ALCS,8.59,3642,31284,False,1.0000000,1
ALD UUZ3DNF5VC6D,ALD,49.26,552,27191,False,0.9398073,1
ALDR VQEG12Q3S7L1,ALDR,15.49,74600,1155554,True,1.0000000,1
ALDW VBRNV20SUKPX,ALDW,19.21,120495,2314708,False,0.6977756,1
ALDX VPMVIGHDN339,ALDX,6.58,1450,9541,True,1.0000000,1
MPL R735QTJ8XC9X,ALE,49.88,109337,5453729,True,0.8687634,1
ALEX V7WTTVG02739,ALEX,40.49,96868,3922185,True,0.6339060,1
ALFA V71BIVQLM1YD,ALFA,38.33,4804,184137,False,0.9997548,1
ALG R735QTJ8XC9X,ALG,54.67,10929,597488,True,0.9781515,1
ALGN S1PYFJ8AMC11,ALGN,53.37,454250,24243322,True,1.0000000,1
ALGT TOB1ZSRUIDT1,ALGT,123.93,83062,10293873,True,0.9250973,1
ALIM ULZ5AW2MP4DH,ALIM,5.31,124248,659756,True,1.0000000,1
ALJ TAOPD8LSENVP,ALJ,14.19,345955,4909101,False,0.8584819,1
ALK R735QTJ8XC9X,ALK,99.9,514427,51391257,True,0.4720459,1
ALKS R735QTJ8XC9X,ALKS,48.38,542586,26250310,True,1.0000000,1
ALL R735QTJ8XC9X,ALL,59.32,942609,55915565,True,0.9337657,1
ALLBD TPS84UIYN4H1,ALLB,15.65,1801,28185,False,0.9836894,1
ALLE VM2VEAXFP085,ALLE,55.83,552390,30839933,True,0.9716247,1
ALLT TNPE5QQ4TS9X,ALLT,13.8,135050,1863690,True,1.0000000,1
ALLY VPLW2D47KBXH,ALLY,23.58,613459,14465363,True,0.9649616,1
ALN UFSM9REHEM3P,ALN,1.15,12970,14915,True,1.0000000,1
ALNY SZ18XERVT9ID,ALNY,61.33,464160,28466932,True,1.0000000,1
ALOG R735QTJ8XC9X,ALOG,73.2,210316,15395131,True,0.9791905,1
ALOT R735QTJ8XC9X,ALOT,13.87,490,6796,True,0.9240690,1
ALQA VNMZVMS220DH,ALQA,6.71,20239,135803,True,1,1
IMA S9YBZOC3NFC5,ALR,35.88,348621,12508521,False,1.0000000,1
ALSK RPTMYV3VC57P,ALSK,1.73,49140,85012,True,1.0000000,1
ALSN V4XI3OKLPYLH,ALSN,30.49,2435619,74262023,True,0.9233935,1
ALTIF R735QTJ8XC9X,ALTI,2.97,2143,6364,False,1.0000000,1
ALTR R735QTJ8XC9X,ALTR,33.83,1243130,42055087,False,0.9733387,1
WVT VBDVLQWFS0H1,ALTV,7.04,7212,50772,False,0.6353436,1
ALA R735QTJ8XC9X,ALU,3.96,5774183,22865764,False,1.0000000,1
ALV R735QTJ8XC9X,ALV,107.93,125514,13546726,True,0.9213623,1
ALX R735QTJ8XC9X,ALX,372.62,2473,921489,True,0.8570684,1
ALXA TGSA236FGWO5,ALXA,4.35,10214,44430,False,1.0000000,1
ALXN R735QTJ8XC9X,ALXN,170.2,410163,69809742,True,1.0000000,1
AVM R735QTJ8XC9X,AMAG,18.4,126318,2324251,True,1.0000000,1
AMAP UNW2LFOG1XLX,AMAP,20.84,178849,3727213,False,1.0000000,1
AMAT R735QTJ8XC9X,AMAT,21.82,4844343,105703564,True,0.9408656,1
AMBA VANAJ80VPN51,AMBA,26.61,540059,14370969,True,1.0000000,1
AMBC VG85QANBBJVP,AMBC,30.15,326871,9855160,True,1.0000000,1
AMBCW VG76A7A58SPX,AMBCW,19,29001,551019,False,1.0000000,1
AMBI VGJZ3F1C8LT1,AMBI,6.66,1127,7505,False,1.0000000,1
AMBR VP274HSU18PX,AMBR,14.95,21501,321439,True,1.0000000,1
AMBT UYRYIN9MI7HH,AMBT,1.02,29550,30141,False,1.0000000,1
AMC VMGNNM1SRKH1,AMC,24.01,226843,5446500,True,0.8790171,1
AMCC R735QTJ8XC9X,AMCC,9.78,444873,4350857,False,1.0000000,1
AMCF UJMGUUM448KL,AMCF,1.95,29500,57525,False,1.0000000,1
AMCN TXFXB0Y82DET,AMCN,2.06,73568,151550,True,1.0000000,1
CNAM UK18K93N9JZ9,AMCO,0.2099,136220,28592,False,1.0000000,1
AMCX UXVGRK71ZB6T,AMCX,61.22,470348,28794704,True,1.0000000,1
AMD R735QTJ8XC9X,AMD,4.06,4210256,17093639,True,1.0000000,1
AMDA VO0S4XWF4KMD,AMDA,4.8,26244,125971,True,1.0000000,178.571
AME R735QTJ8XC9X,AME,53.8,322685,17360453,True,0.9734722,1
AMED R735QTJ8XC9X,AMED,14.26,106008,1511674,True,1.0000000,1
AMG R735QTJ8XC9X,AMG,201.58,467146,94167290,True,0.9918660,1
AMGN R735QTJ8XC9X,AMGN,117.82,1458876,171884770,True,0.9072371,1
AMH VIPRESXOA7HH,AMH,17.94,461945,8287293,True,0.9576740,1
SOF R735QTJ8XC9X,AMIC,12.24,2260,27662,False,1.0000000,1
AMID UYL2DZPFYXD1,AMID,29.34,32835,963378,True,0.6000541,1
AMJ UD44GLJXWODH,AMJ,50.37,107680,5423841,False,0.7881635,1
AMKR RACBXY2C14DH,AMKR,10.75,2882301,30984735,True,1.0000000,1
AMLP UPE86KSQ9FFP,AMLP,18.48,1368890,25297087,False,0.7267858,1
AMNB RK3UJBNLCGO5,AMNB,22.64,13144,297580,True,0.8803064,1
HATH R735QTJ8XC9X,AMOT,15.07,25588,385611,True,0.9830630,1
AMOV S22R8QZHM545,AMOV,20.3,3413,69283,True,0.9075753,1
AMP TCIOBI43J7MT,AMP,118.04,600219,70849850,True,0.9058307,1
AMPE UWP4JJGSOVAD,AMPE,6.94,190986,1325442,True,1.0000000,1
AMPS V45XL2BVKU3P,AMPS,50.37,343,17276,False,0.9724858,1
AMRB RZ7DAXKRKX9H,AMRB,8.67,1900,16473,True,0.9800899,1
AMRC UOGQZECZNRZ9,AMRC,7.22,87634,632717,True,1.0000000,1
AMRE V8LG07L7Z23P,AMRE,17.93,82050,1471156,False,0.9695876,1
AMRI RHZ1O14FDM5H,AMRI,17.21,140733,2422014,False,1.0000000,1
AMRK VOZ8S7PBSZ8L,AMRK,11.16,3352,37408,True,0.9419088,1
ETHCY R735QTJ8XC9X,AMRN,1.47,367765,540614,True,1.0000000,1
AMRS UQBPDR8GV2W5,AMRS,3.44,105063,361416,True,1.0000000,14.9925
AMS R735QTJ8XC9X,AMS,2.44,1100,2684,True,1.0000000,1
AMSC R735QTJ8XC9X,AMSC,1.38,140473,193852,True,1.0000000,10
AMSF TDRYVSXV1X0L,AMSF,37.86,31488,1192135,True,0.7886723,1
AMSGA R735QTJ8XC9X,AMSG,50.51,193976,9797727,False,1.0000000,1
AMSWA R735QTJ8XC9X,AMSWA,9.86,27408,270242,True,0.8373768,1
AMT RBASL7V8PIZP,AMT,90.41,956566,86483132,True,0.9266673,1
AMTD R735QTJ8XC9X,AMTD,30.74,1806594,55534699,True,0.9300998,1
AMTG UYG55IVLL5K5,AMTG,16.88,176318,2976247,False,0.7495316,1
AMTX VR60JOYTXC2T,AMTX,7.1,15709,111533,True,1,1
AMU V8PDSL1WA2QT,AMU,31.73,14360,455642,False,0.7858945,1
AMWD R735QTJ8XC9X,AMWD,29.96,38189,1144142,True,1.0000000,1
AMX S22R8QZHM545,AMX,20.37,3777743,76952624,True,0.8901313,1
AMZG VLR216JERYAT,AMZG,6.87,152931,1050635,False,1.0000000,1
AMZN R735QTJ8XC9X,AMZN,329.67,3053377,1006606795,True,1.0000000,1
RII R735QTJ8XC9X,AN,57.2,589352,33710934,True,1.0000000,1
ANAC URVTV333831H,ANAC,15.58,113716,1771695,False,1.0000000,1
ANAD R735QTJ8XC9X,ANAD,1.23,289786,356436,False,1.0000000,1
ANAT R735QTJ8XC9X,ANAT,115.84,14322,1659060,True,0.8984239,1
ANCB UTLV0Z4Q1M5H,ANCB,19.5,112,2184,True,1.0000000,1
XSI TMXTN4HEONS5,ANCI,3.45,10648,36735,False,1.0000000,1
ANCX T0GG69SNSHUT,ANCX,14.93,8929,133309,True,0.8729937,1
AND UTTQLQ22NNFP,AND,11.51,15,172,False,0.9406906,1
ANDE R735QTJ8XC9X,ANDE,52.38,175154,9174566,True,0.9382529,1
ANET VR60JOYTXC2T,ANET,55.01,5410843,297650473,True,1.0000000,1
ANF R735QTJ8XC9X,ANF,39.52,1204610,47606187,True,0.8555091,1
ANFI VANAJ80VPN51,ANFI,13.79,64012,882725,True,1.0000000,1
ANGI V1OBWK1IM6HX,ANGI,11.21,2657182,29787010,True,1.0000000,1
ANGL V5O367G5SBXH,ANGL,28.25,128,3616,False,0.7933463,1
ANGO SZ09HBEPQICL,ANGO,14.32,47127,674858,True,1.0000000,1
ANH R8Z3L9RW7ECL,ANH,5.33,383935,2046373,True,0.6303213,1
ANIK R735QTJ8XC9X,ANIK,47.8,127227,6081450,True,1.0000000,1
BPA SSGXMYZDG6ZP,ANIP,33.45,101625,3399356,True,1.0000000,1
ANN R735QTJ8XC9X,ANN,39.4,470170,18524698,False,1.0000000,1
ANR T687HZZ9XOPX,ANR,3.39,3858443,13080121,False,1.0000000,1
ANSS R735QTJ8XC9X,ANSS,75.8,157006,11901054,True,1.0000000,1
ANTH UKJY211UPW11,ANTH,3.25,32281,104913,True,1.0000000,8
ANV TSHPE3QO7TD1,ANV,2.85,1215327,3463681,False,1.0000000,1
ANW TOB1ZSRUIDT1,ANW,10.5,76003,798031,True,0.9611838,1
AOA U7GAX8U02I5H,AOA,46.89,12357,579419,False,0.8892686,1
AOD TPNAWDP49CO5,AOD,8.91,128806,1147661,True,0.7082353,1
DMN R735QTJ8XC9X,AOI,2.45,191955,470289,True,1.0000000,10
AOK U7GAX8U02I5H,AOK,32.94,3299,108669,False,0.9079863,1
AOL UIC6UGF6IS11,AOL,36.22,1227453,44458347,False,1.0000000,1
AOM U7GAX8U02I5H,AOM,35.56,5755,204647,False,0.9069867,1
AOC R735QTJ8XC9X,AON,90.51,604038,54671479,True,0.9541194,1
AOR U7K8PMAODISL,AOR,40.24,15663,630279,False,0.8953122,1
AOS R735QTJ8XC9X,AOS,50,255069,12753450,True,0.9559861,0.25
AOSL UM61FJMT8EHX,AOSL,8.68,43866,380756,True,1.0000000,1
AP R735QTJ8XC9X,AP,21.93,10075,220944,True,0.8904517,1
APA R735QTJ8XC9X,APA,94.28,2538541,239333645,True,0.9269434,1
APAGF R735QTJ8XC9X,APAGF,13.74,12694,174415,False,1.0000000,1
